id_match	id_ent_inegi	entidad.x	id_muni_inegi	municipio.x	id_ent_gadm	entidad.y	id_muni_gadm	municipio.y
MEX.31.92_131 092	31	Yucatán	31 092	Tixcacalcupul	MEX.31_1	Yucatán	MEX.31.92_1	Tixcacalcupul
MEX.31.93_131 093	31	Yucatán	31 093	Tixkokob	MEX.31_1	Yucatán	MEX.31.93_1	Tixkokob
MEX.31.94_131 094	31	Yucatán	31 094	Tixmehuac	MEX.31_1	Yucatán	MEX.31.94_1	Tixméhuac
MEX.31.95_131 095	31	Yucatán	31 095	Tixpéhual	MEX.31_1	Yucatán	MEX.31.95_1	Tixpéhual
MEX.31.96_131 096	31	Yucatán	31 096	Tizimín	MEX.31_1	Yucatán	MEX.31.96_1	Tizimín
MEX.31.97_131 097	31	Yucatán	31 097	Tunkás	MEX.31_1	Yucatán	MEX.31.97_1	Tunkás
MEX.31.98_131 098	31	Yucatán	31 098	Tzucacab	MEX.31_1	Yucatán	MEX.31.98_1	Tzucacab
MEX.31.99_131 099	31	Yucatán	31 099	Uayma	MEX.31_1	Yucatán	MEX.31.99_1	Uayma
MEX.31.100_131 100	31	Yucatán	31 100	Ucú	MEX.31_1	Yucatán	MEX.31.100_1	Ucú
MEX.31.101_131 101	31	Yucatán	31 101	Umán	MEX.31_1	Yucatán	MEX.31.101_1	Umán
MEX.31.102_131 102	31	Yucatán	31 102	Valladolid	MEX.31_1	Yucatán	MEX.31.102_1	Valladolid
MEX.31.103_131 103	31	Yucatán	31 103	Xocchel	MEX.31_1	Yucatán	MEX.31.103_1	Xocchel
MEX.31.104_131 104	31	Yucatán	31 104	Yaxcabá	MEX.31_1	Yucatán	MEX.31.104_1	Yaxcabá
MEX.31.105_131 105	31	Yucatán	31 105	Yaxkukul	MEX.31_1	Yucatán	MEX.31.105_1	Yaxkukul
MEX.31.106_131 106	31	Yucatán	31 106	Yobaín	MEX.31_1	Yucatán	MEX.31.106_1	Yobaín
MEX.32.1_132 001	32	Zacatecas	32 001	Apozol	MEX.32_1	Zacatecas	MEX.32.1_1	Apozol
MEX.32.2_132 002	32	Zacatecas	32 002	Apulco	MEX.32_1	Zacatecas	MEX.32.2_1	Apulco
MEX.32.3_132 003	32	Zacatecas	32 003	Atolinga	MEX.32_1	Zacatecas	MEX.32.3_1	Atolinga
MEX.32.4_132 004	32	Zacatecas	32 004	Benito Juárez	MEX.32_1	Zacatecas	MEX.32.4_1	Benito Juárez
MEX.32.5_132 005	32	Zacatecas	32 005	Calera	MEX.32_1	Zacatecas	MEX.32.5_1	Calera
MEX.32.6_132 006	32	Zacatecas	32 006	Cañitas de Felipe Pescador	MEX.32_1	Zacatecas	MEX.32.6_1	Cañitas de Felipe Pescador
MEX.32.8_132 007	32	Zacatecas	32 007	Concepción del Oro	MEX.32_1	Zacatecas	MEX.32.8_1	Concepción del Oro
MEX.32.9_132 008	32	Zacatecas	32 008	Cuauhtémoc	MEX.32_1	Zacatecas	MEX.32.9_1	Cuauhtémoc
MEX.32.7_132 009	32	Zacatecas	32 009	Chalchihuites	MEX.32_1	Zacatecas	MEX.32.7_1	Chalchihuites
MEX.32.11_132 010	32	Zacatecas	32 010	Fresnillo	MEX.32_1	Zacatecas	MEX.32.11_1	Fresnillo
MEX.32.48_132 011	32	Zacatecas	32 011	Trinidad García de la Cadena	MEX.32_1	Zacatecas	MEX.32.48_1	Trinidad García de la Cadena
MEX.32.12_132 012	32	Zacatecas	32 012	Genaro Codina	MEX.32_1	Zacatecas	MEX.32.12_1	Genaro Codina
MEX.32.13_132 013	32	Zacatecas	32 013	General Enrique Estrada	MEX.32_1	Zacatecas	MEX.32.13_1	General Enrique Estrada
MEX.32.14_132 014	32	Zacatecas	32 014	General Francisco R. Murguía	MEX.32_1	Zacatecas	MEX.32.14_1	General Francisco R. Murguía
MEX.32.16_132 016	32	Zacatecas	32 016	General Pánfilo Natera	MEX.32_1	Zacatecas	MEX.32.16_1	General Pánfilo Natera
MEX.32.17_132 017	32	Zacatecas	32 017	Guadalupe	MEX.32_1	Zacatecas	MEX.32.17_1	Guadalupe
MEX.32.18_132 018	32	Zacatecas	32 018	Huanusco	MEX.32_1	Zacatecas	MEX.32.18_1	Huanusco
MEX.32.19_132 019	32	Zacatecas	32 019	Jalpa	MEX.32_1	Zacatecas	MEX.32.19_1	Jalpa
MEX.32.20_132 020	32	Zacatecas	32 020	Jerez	MEX.32_1	Zacatecas	MEX.32.20_1	Jerez
MEX.32.21_132 021	32	Zacatecas	32 021	Jiménez del Teul	MEX.32_1	Zacatecas	MEX.32.21_1	Jiménez del Teul
MEX.32.22_132 022	32	Zacatecas	32 022	Juan Aldama	MEX.32_1	Zacatecas	MEX.32.22_1	Juan Aldama
MEX.32.23_132 023	32	Zacatecas	32 023	Juchipila	MEX.32_1	Zacatecas	MEX.32.23_1	Juchipila
MEX.32.24_132 024	32	Zacatecas	32 024	Loreto	MEX.32_1	Zacatecas	MEX.32.24_1	Loreto
MEX.32.25_132 025	32	Zacatecas	32 025	Luis Moya	MEX.32_1	Zacatecas	MEX.32.25_1	Luis Moya
MEX.32.26_132 026	32	Zacatecas	32 026	Mazapil	MEX.32_1	Zacatecas	MEX.32.26_1	Mazapil
MEX.32.27_132 027	32	Zacatecas	32 027	Melchor Ocampo	MEX.32_1	Zacatecas	MEX.32.27_1	Melchor Ocampo
MEX.32.28_132 028	32	Zacatecas	32 028	Mezquital del Oro	MEX.32_1	Zacatecas	MEX.32.28_1	Mezquital del Oro
MEX.32.29_132 029	32	Zacatecas	32 029	Miguel Auza	MEX.32_1	Zacatecas	MEX.32.29_1	Miguel Auza
MEX.32.30_132 030	32	Zacatecas	32 030	Momax	MEX.32_1	Zacatecas	MEX.32.30_1	Momax
MEX.32.31_132 031	32	Zacatecas	32 031	Monte Escobedo	MEX.32_1	Zacatecas	MEX.32.31_1	Monte Escobedo
MEX.32.32_132 032	32	Zacatecas	32 032	Morelos	MEX.32_1	Zacatecas	MEX.32.32_1	Morelos
MEX.32.33_132 033	32	Zacatecas	32 033	Moyahua de Estrada	MEX.32_1	Zacatecas	MEX.32.33_1	Moyahua de Estrada
MEX.32.34_132 034	32	Zacatecas	32 034	Nochistlán de Mejía	MEX.32_1	Zacatecas	MEX.32.34_1	Nochistlán de Mejía
MEX.32.35_132 035	32	Zacatecas	32 035	Noria de Ángeles	MEX.32_1	Zacatecas	MEX.32.35_1	Noria de Angeles
MEX.32.36_132 036	32	Zacatecas	32 036	Ojocaliente	MEX.32_1	Zacatecas	MEX.32.36_1	Ojocaliente
MEX.32.37_132 037	32	Zacatecas	32 037	Pánuco	MEX.32_1	Zacatecas	MEX.32.37_1	Pánuco
MEX.32.38_132 038	32	Zacatecas	32 038	Pinos	MEX.32_1	Zacatecas	MEX.32.38_1	Pinos
MEX.32.39_132 039	32	Zacatecas	32 039	Río Grande	MEX.32_1	Zacatecas	MEX.32.39_1	Río Grande
MEX.32.40_132 040	32	Zacatecas	32 040	Sain Alto	MEX.32_1	Zacatecas	MEX.32.40_1	Saín Alto
MEX.32.10_132 041	32	Zacatecas	32 041	El Salvador	MEX.32_1	Zacatecas	MEX.32.10_1	El Salvador
MEX.32.41_132 042	32	Zacatecas	32 042	Sombrerete	MEX.32_1	Zacatecas	MEX.32.41_1	Sombrerete
MEX.32.42_132 043	32	Zacatecas	32 043	Susticacán	MEX.32_1	Zacatecas	MEX.32.42_1	Susticacán
MEX.32.43_132 044	32	Zacatecas	32 044	Tabasco	MEX.32_1	Zacatecas	MEX.32.43_1	Tabasco
MEX.32.44_132 045	32	Zacatecas	32 045	Tepechitlán	MEX.32_1	Zacatecas	MEX.32.44_1	Tepechitlán
MEX.32.45_132 046	32	Zacatecas	32 046	Tepetongo	MEX.32_1	Zacatecas	MEX.32.45_1	Tepetongo
MEX.32.46_132 047	32	Zacatecas	32 047	Teúl de González Ortega	MEX.32_1	Zacatecas	MEX.32.46_1	Teul de González Ortega
MEX.32.47_132 048	32	Zacatecas	32 048	Tlaltenango de Sánchez Román	MEX.32_1	Zacatecas	MEX.32.47_1	Tlaltenango de Sánchez Román
MEX.32.49_132 049	32	Zacatecas	32 049	Valparaíso	MEX.32_1	Zacatecas	MEX.32.49_1	Valparaíso
MEX.32.50_132 050	32	Zacatecas	32 050	Vetagrande	MEX.32_1	Zacatecas	MEX.32.50_1	Vetagrande
MEX.32.51_132 051	32	Zacatecas	32 051	Villa de Cos	MEX.32_1	Zacatecas	MEX.32.51_1	Villa de Cos
MEX.32.52_132 052	32	Zacatecas	32 052	Villa García	MEX.32_1	Zacatecas	MEX.32.52_1	Villa García
MEX.32.53_132 053	32	Zacatecas	32 053	Villa González Ortega	MEX.32_1	Zacatecas	MEX.32.53_1	Villa González Ortega
MEX.32.54_132 054	32	Zacatecas	32 054	Villa Hidalgo	MEX.32_1	Zacatecas	MEX.32.54_1	Villa Hidalgo
MEX.32.55_132 055	32	Zacatecas	32 055	Villanueva	MEX.32_1	Zacatecas	MEX.32.55_1	Villanueva
MEX.32.56_132 056	32	Zacatecas	32 056	Zacatecas	MEX.32_1	Zacatecas	MEX.32.56_1	Zacatecas
